claim_number,age_of_driver,gender,marital_status,safty_rating,annual_income,high_education_ind,address_change_ind,living_status,zip_code,claim_date,claim_day_of_week,accident_site,past_num_of_claims,witness_present_ind,liab_prct,channel,policy_report_filed_ind,claim_est_payout,age_of_vehicle,vehicle_category,vehicle_price,vehicle_color,vehicle_weight,fraud,zipcode,city,state,county,population,population_density,housing_units,occupied_housing_units,median_home_value,median_household_income,land_area_in_sqmi
28689,52,M,0.0,73,117011,1,1,Own,20109,12/2/2016,Friday,Highway,23,0.0,58,Broker,0,3110.04,1,Large,15000.0,silver,21911.15903,1,20109,Manassas,VA,Prince William County,37265.0,1819.0,13584.0,12852.0,230000.0,65017.0,20.49
27687,58,F,1.0,92,96661,1,0,Rent,20115,9/7/2015,Monday,Highway,0,1.0,86,Broker,1,0.0,1,Compact,56773.95394,silver,11720.10545,0,20115,Marshall,VA,Fauquier County,5838.0,61.0,2522.0,2242.0,405700.0,70845.0,95.2
10284,54,M,0.0,54,51418,1,1,Rent,85003,11/15/2015,Sunday,Parking Lot,0,0.0,80,Phone,1,0.0,1,Medium,15000.0,gray,19048.3017,0,85003,Phoenix,AZ,Maricopa County,9369.0,5061.0,4910.0,3900.0,260500.0,36390.0,1.85
12720,29,F,1.0,84,117250,1,0,Rent,20120,5/3/2015,Sunday,Local,0,1.0,65,Phone,1,0.0,1,Large,67042.5646,other,17046.98536,0,20120,Centreville,VA,Fairfax County,40695.0,2370.0,14217.0,13851.0,412700.0,111272.0,17.17
22650,52,F,1.0,91,113693,1,1,Own,50012,1/14/2015,Wednesday,Local,0,,50,Broker,1,2328.09,1,Medium,22483.97623,blue,28656.80973,0,50012,Ames,IA,Story County,,,,,,,
8096,32,M,0.0,83,115983,1,0,Own,20134,7/31/2015,Friday,Local,15,1.0,17,Phone,0,1474.86,1,Compact,15000.0,gray,34228.29612,0,20134,Purcellville,VA,Loudoun County,,,,,,,
9891,32,F,1.0,48,89770,1,0,Rent,50026,3/31/2016,Thursday,Parking Lot,0,0.0,17,Broker,1,5722.12,1,Large,74383.38366,silver,15955.93357,0,50026,Bagley,IA,Guthrie County,584.0,11.0,285.0,246.0,61300.0,34063.0,55.16
25926,47,F,1.0,24,57587,1,1,Rent,85020,3/5/2015,Thursday,Local,0,0.0,51,Broker,0,0.0,9,Medium,15000.0,black,13957.75249,0,85020,Phoenix,AZ,Maricopa County,32850.0,3695.0,17709.0,15114.0,167400.0,46037.0,8.89
18324,28,M,1.0,55,75155,0,0,Rent,80038,7/11/2016,Monday,Highway,0,0.0,99,Online,0,0.0,8,Compact,56227.1052,red,8605.191588,0,80038,Broomfield,CO,Broomfield County,,,,,,,
25971,51,F,0.0,87,70952,0,1,Own,50047,8/20/2016,Saturday,Local,7,0.0,50,Broker,0,0.0,1,Compact,15000.0,red,31301.56655,0,50047,Carlisle,IA,Warren County,5559.0,96.0,2208.0,2114.0,144800.0,59663.0,58.13
17388,27,F,1.0,79,120121,1,1,Rent,15010,11/15/2015,Sunday,Highway,0,0.0,63,Online,1,0.0,3,Compact,36419.14288,silver,14624.56619,0,15010,Beaver Falls,PA,Beaver County,28425.0,568.0,12787.0,11611.0,113600.0,47993.0,50.03
15087,52,M,0.0,74,96698,1,1,Own,85077,8/7/2015,Friday,Local,0,0.0,80,Broker,0,2021.27,3,Compact,15000.0,silver,12548.77156,0,85077,Phoenix,AZ,Maricopa County,,,,,,,
21055,38,M,1.0,73,38288,1,1,Own,15021,11/12/2015,Thursday,Highway,0,1.0,50,Broker,0,9178.97,7,Compact,52112.23776,black,6866.969903,0,15021,Burgettstown,PA,Washington County,7352.0,80.0,3294.0,3018.0,112600.0,51824.0,91.52
25697,45,F,1.0,74,108598,0,1,Rent,80011,6/17/2016,Friday,Local,0,0.0,96,Broker,0,0.0,1,Compact,15000.0,gray,23288.65025,1,80011,Aurora,CO,Arapahoe County,47461.0,1925.0,17531.0,16223.0,130600.0,40748.0,24.65
7567,38,F,1.0,68,39080,1,0,Rent,20141,10/10/2015,Saturday,Local,0,0.0,63,Phone,1,0.0,14,Large,15000.0,white,33995.94251,0,20141,Round Hill,VA,Loudoun County,6131.0,225.0,2116.0,1987.0,402400.0,124180.0,27.23
11127,50,F,1.0,92,116718,1,0,Rent,85048,9/30/2015,Wednesday,Parking Lot,0,0.0,85,Broker,1,317.84,1,Medium,38309.78945,silver,17948.7385,0,85048,Phoenix,AZ,Maricopa County,33449.0,1693.0,13632.0,12613.0,303600.0,93878.0,19.75
14720,61,F,0.0,50,43913,1,1,Rent,85045,7/16/2015,Thursday,Parking Lot,2,0.0,1,Broker,0,6346.71,6,Compact,15000.0,other,20975.29275,0,85045,Phoenix,AZ,Maricopa County,7238.0,1998.0,2693.0,2493.0,349800.0,115756.0,3.62
28843,45,M,1.0,79,101415,1,1,Rent,20134,1/11/2015,Sunday,Local,0,0.0,47,Broker,0,9508.44,1,Compact,31230.41753,blue,14945.96574,0,20134,Purcellville,VA,Loudoun County,,,,,,,
5369,48,M,1.0,59,75364,1,0,Own,80011,10/20/2015,Tuesday,Local,0,1.0,35,Broker,1,0.0,1,Compact,50894.64824,red,33549.39977,0,80011,Aurora,CO,Arapahoe County,47461.0,1925.0,17531.0,16223.0,130600.0,40748.0,24.65
6929,33,M,1.0,92,123076,1,1,Rent,50021,4/7/2016,Thursday,Local,0,0.0,20,Broker,0,5089.83,1,Large,24697.7214,silver,31347.61669,0,50021,Ankeny,IA,Polk County,21595.0,839.0,9017.0,8627.0,171500.0,73377.0,25.75
9604,57,M,1.0,84,57559,1,0,Own,15022,12/29/2016,Thursday,Local,0,0.0,1,Broker,1,2804.05,3,Compact,15000.0,black,43391.4243,0,15022,Charleroi,PA,Washington County,10340.0,573.0,5391.0,4641.0,85600.0,40956.0,18.06
22674,41,M,1.0,31,71677,1,0,Own,15022,2/15/2016,Monday,Parking Lot,0,0.0,29,Broker,0,6014.44,1,Medium,62443.05843,other,22829.24004,0,15022,Charleroi,PA,Washington County,10340.0,573.0,5391.0,4641.0,85600.0,40956.0,18.06
29048,35,M,0.0,91,112534,0,0,Own,15046,4/20/2015,Monday,Local,26,0.0,2,Online,1,0.0,4,Medium,34664.93385,gray,23210.56535,1,15046,Crescent,PA,Allegheny County,2640.0,1259.0,1131.0,1067.0,124200.0,56071.0,2.1
8902,34,M,0.0,64,113191,1,0,Own,15001,5/19/2015,Tuesday,Parking Lot,0,0.0,100,Broker,1,1119.6,3,Large,15000.0,black,49624.63956,0,15001,Aliquippa,PA,Beaver County,31964.0,532.0,14820.0,13404.0,111200.0,51424.0,60.05
23934,33,F,1.0,61,84859,1,0,Rent,80012,5/24/2016,Tuesday,Highway,0,0.0,84,Phone,0,0.0,1,Compact,15000.0,white,17376.90037,0,80012,Aurora,CO,Arapahoe County,46665.0,6010.0,19634.0,18115.0,163300.0,40989.0,7.76
11796,44,M,1.0,95,60886,0,0,Rent,80003,3/5/2015,Thursday,Highway,0,0.0,2,Phone,1,310.88,8,Medium,67520.04336,silver,11040.19965,0,80003,Arvada,CO,Jefferson County,35384.0,5193.0,14248.0,13672.0,206900.0,54688.0,6.81
17370,32,F,1.0,90,102085,0,0,Rent,80003,7/9/2016,Saturday,Highway,12,0.0,50,Broker,1,0.0,1,Compact,40191.92278,blue,17239.37611,0,80003,Arvada,CO,Jefferson County,35384.0,5193.0,14248.0,13672.0,206900.0,54688.0,6.81
11269,61,F,1.0,90,60589,0,1,Own,50012,12/31/2015,Thursday,Highway,0,1.0,67,Broker,1,1409.26,3,Large,15000.0,silver,18581.18507,1,50012,Ames,IA,Story County,,,,,,,
22554,36,M,1.0,67,97124,1,1,Rent,80024,4/26/2016,Tuesday,Parking Lot,0,0.0,14,Phone,1,0.0,1,Large,15000.0,red,30153.13523,0,80024,Dupont,CO,Adams County,228.0,5577.0,85.0,76.0,140300.0,41531.0,0.04
26279,31,F,1.0,83,119212,0,1,Rent,80005,10/28/2016,Friday,Local,1,0.0,29,Phone,1,5575.28,6,Compact,15000.0,red,11237.94583,0,80005,Arvada,CO,Jefferson County,25553.0,2248.0,10342.0,10066.0,277700.0,84501.0,11.37
7385,24,F,1.0,76,63833,1,1,Rent,80028,7/18/2016,Monday,Local,1,1.0,86,Phone,0,0.0,1,Large,15000.0,blue,34026.29893,0,80028,Louisville,CO,Boulder County,,,,,,,
25040,47,F,1.0,68,75030,0,1,Own,50001,12/16/2016,Friday,Highway,0,0.0,72,Broker,0,0.0,4,Compact,67928.02832,black,48972.98024,1,50001,Ackworth,IA,Warren County,680.0,28.0,289.0,252.0,157000.0,46908.0,23.99
26313,29,M,1.0,59,121335,1,1,Rent,85051,6/22/2015,Monday,Local,0,0.0,50,Phone,0,0.0,9,Medium,48518.24973,gray,14353.20397,0,85051,Phoenix,AZ,Maricopa County,40375.0,6392.0,16525.0,14174.0,108000.0,38415.0,6.32
24170,39,M,1.0,59,119159,0,1,Own,15017,10/14/2016,Friday,Local,0,0.0,46,Phone,1,8096.72,1,Large,15000.0,black,17444.24439,0,15017,Bridgeville,PA,Allegheny County,16213.0,1244.0,7875.0,7392.0,155500.0,59715.0,13.03
29049,44,M,1.0,84,51673,1,0,Rent,80025,2/20/2015,Friday,Local,0,1.0,87,Broker,1,0.0,4,Medium,84203.99206,other,13681.94732,0,80025,Eldorado Springs,CO,Boulder County,253.0,22.0,152.0,128.0,519200.0,121875.0,11.69
9461,56,M,0.0,77,99328,1,1,Rent,20152,2/21/2016,Sunday,Local,2,0.0,72,Broker,1,0.0,11,Large,63113.45904,red,16823.83663,0,20152,Chantilly,VA,Loudoun County,24946.0,1002.0,7876.0,7624.0,517000.0,144250.0,24.89
2463,45,F,1.0,84,48898,1,1,Rent,80024,5/30/2015,Saturday,Highway,0,0.0,51,Broker,1,0.0,15,Medium,15000.0,other,32136.88869,1,80024,Dupont,CO,Adams County,228.0,5577.0,85.0,76.0,140300.0,41531.0,0.04
27640,31,M,0.0,76,108426,1,0,Own,50025,1/28/2016,Thursday,Parking Lot,15,0.0,100,Phone,1,0.0,1,Medium,15000.0,other,41928.5178,0,50025,Audubon,IA,Audubon County,3325.0,17.0,1630.0,1421.0,68300.0,49457.0,195.92
16653,42,F,1.0,83,122925,1,1,Rent,15055,7/17/2015,Friday,Local,0,0.0,90,Phone,1,0.0,1,Compact,44125.66407,other,8672.914848,0,15055,Lawrence,PA,Washington County,1360.0,2034.0,717.0,674.0,160500.0,54918.0,0.67
19965,71,F,1.0,77,81840,0,1,Rent,80021,11/6/2015,Friday,Local,12,0.0,25,Phone,0,0.0,1,Large,49874.29822,other,35223.56764,0,80021,Broomfield,CO,Jefferson County,30051.0,1822.0,13183.0,12482.0,231900.0,71221.0,16.49
12943,42,M,0.0,91,44622,1,0,Rent,20109,2/6/2015,Friday,Parking Lot,0,0.0,68,Phone,0,0.0,1,Compact,34979.745,gray,15108.71476,0,20109,Manassas,VA,Prince William County,37265.0,1819.0,13584.0,12852.0,230000.0,65017.0,20.49
11709,30,F,1.0,89,123848,1,0,Rent,50001,4/20/2015,Monday,Parking Lot,0,0.0,46,Phone,0,0.0,1,Large,15000.0,white,43221.1166,0,50001,Ackworth,IA,Warren County,680.0,28.0,289.0,252.0,157000.0,46908.0,23.99
16456,57,M,1.0,65,96443,1,0,Rent,80046,8/4/2016,Thursday,Parking Lot,0,0.0,34,Phone,1,1780.31,1,Compact,47206.10668,silver,23006.4566,0,80046,Aurora,CO,Arapahoe County,,,,,,,
9455,39,F,1.0,58,56567,1,1,Own,20140,10/12/2015,Monday,Local,0,0.0,13,Broker,1,0.0,1,Medium,39416.65065,black,40317.82409,1,20140,Rectortown,VA,Fauquier County,,,,,,,
27064,35,F,1.0,86,92851,1,1,Rent,80003,12/2/2016,Friday,Parking Lot,0,0.0,92,Phone,0,4450.69,1,Medium,73656.04173,gray,19615.39859,0,80003,Arvada,CO,Jefferson County,35384.0,5193.0,14248.0,13672.0,206900.0,54688.0,6.81
6510,51,F,0.0,83,46239,1,0,Rent,20112,7/20/2016,Wednesday,Local,0,0.0,89,Online,0,0.0,2,Medium,17381.09403,white,35576.73371,0,20112,Manassas,VA,Prince William County,25833.0,661.0,8448.0,8169.0,421200.0,139902.0,39.1
19206,28,M,1.0,43,75067,1,1,Rent,20120,5/31/2015,Sunday,Local,0,0.0,79,Online,0,0.0,1,Compact,15000.0,gray,19284.9075,0,20120,Centreville,VA,Fairfax County,40695.0,2370.0,14217.0,13851.0,412700.0,111272.0,17.17
28433,41,M,0.0,72,83350,1,1,Rent,50028,2/13/2015,Friday,Parking Lot,0,0.0,50,Phone,0,0.0,9,Large,48674.0821,red,30868.09621,0,50028,Baxter,IA,Jasper County,1681.0,38.0,689.0,653.0,117700.0,58214.0,44.35
590,31,F,1.0,76,62246,1,0,Rent,50025,7/28/2015,Tuesday,Local,0,0.0,49,Broker,1,0.0,12,Large,15000.0,silver,32187.35086,0,50025,Audubon,IA,Audubon County,3325.0,17.0,1630.0,1421.0,68300.0,49457.0,195.92
25086,50,M,0.0,45,106273,0,1,Own,20106,2/20/2016,Saturday,Highway,0,0.0,1,Phone,0,2553.13,2,Medium,27352.92062,gray,34641.55049,0,20106,Amissville,VA,Culpeper County,5142.0,85.0,2040.0,1871.0,375800.0,80031.0,60.24
13137,37,F,1.0,86,103875,1,1,Own,20149,12/25/2016,Sunday,Highway,0,0.0,0,Broker,1,1164.16,1,Medium,41325.89026,white,33778.65966,0,20149,Ashburn,VA,Loudoun County,,,,,,,
16550,23,F,1.0,90,43475,0,1,Rent,15021,10/12/2015,Monday,Parking Lot,3,0.0,12,Online,0,0.0,1,Large,24893.48118,blue,38876.12759,0,15021,Burgettstown,PA,Washington County,7352.0,80.0,3294.0,3018.0,112600.0,51824.0,91.52
8849,44,F,1.0,73,68087,1,1,Own,20121,2/24/2016,Wednesday,Local,17,0.0,19,Phone,1,0.0,1,Large,15000.0,white,22607.72782,0,20121,Centreville,VA,Fairfax County,27988.0,3238.0,10357.0,9896.0,330700.0,92115.0,8.64
4625,41,M,1.0,91,48598,0,0,Own,80022,5/29/2015,Friday,Local,7,0.0,83,Phone,1,0.0,1,Medium,46591.66267,white,25204.76239,0,80022,Commerce City,CO,Adams County,42699.0,927.0,14343.0,13380.0,165000.0,56449.0,46.05
25723,50,M,1.0,91,55192,1,1,Rent,50021,3/23/2016,Wednesday,Parking Lot,0,1.0,47,Online,1,513.78,1,Large,15000.0,red,20560.23213,0,50021,Ankeny,IA,Polk County,21595.0,839.0,9017.0,8627.0,171500.0,73377.0,25.75
20143,45,M,1.0,88,87487,1,0,Rent,80001,10/30/2016,Sunday,Parking Lot,0,0.0,50,Broker,1,7846.93,1,Large,27063.24078,other,18515.63159,0,80001,Arvada,CO,Jefferson County,,,,,,,
6846,41,F,0.0,58,72299,0,1,Own,20109,1/26/2016,Tuesday,Parking Lot,0,0.0,19,Phone,0,0.0,1,Compact,15000.0,gray,21222.79168,1,20109,Manassas,VA,Prince William County,37265.0,1819.0,13584.0,12852.0,230000.0,65017.0,20.49
14344,39,F,1.0,96,80391,0,1,Own,80011,2/14/2016,Sunday,Local,0,1.0,94,Broker,1,3570.19,13,Medium,15000.0,red,27769.89998,0,80011,Aurora,CO,Arapahoe County,47461.0,1925.0,17531.0,16223.0,130600.0,40748.0,24.65
18413,51,M,1.0,95,77007,1,1,Own,15055,2/2/2016,Tuesday,Parking Lot,0,0.0,41,Broker,0,6312.51,1,Medium,15000.0,red,36858.87439,0,15055,Lawrence,PA,Washington County,1360.0,2034.0,717.0,674.0,160500.0,54918.0,0.67
10851,33,F,1.0,75,116332,1,1,Own,80025,3/11/2016,Friday,Highway,0,0.0,15,Broker,1,6353.46,1,Compact,28059.62869,red,22611.28388,0,80025,Eldorado Springs,CO,Boulder County,253.0,22.0,152.0,128.0,519200.0,121875.0,11.69
8870,52,M,1.0,90,103688,1,1,Own,50007,12/4/2016,Sunday,Highway,0,1.0,99,Broker,1,536.35,1,Compact,38044.6289,silver,32374.06054,0,50007,Alleman,IA,Polk County,474.0,89.0,167.0,166.0,173600.0,73750.0,5.32
24878,29,F,1.0,86,60610,1,0,Rent,80002,3/25/2015,Wednesday,Highway,0,1.0,54,Online,1,6751.56,4,Large,15000.0,black,30873.65696,0,80002,Arvada,CO,Jefferson County,18020.0,2929.0,8365.0,7892.0,200000.0,50425.0,6.15
9425,35,M,1.0,81,45446,1,1,Own,80002,10/30/2015,Friday,Parking Lot,0,0.0,99,Phone,0,0.0,1,Compact,72666.05423,white,29524.30199,0,80002,Arvada,CO,Jefferson County,18020.0,2929.0,8365.0,7892.0,200000.0,50425.0,6.15
5455,47,F,0.0,63,77300,1,1,Own,80016,1/14/2016,Thursday,Parking Lot,22,0.0,87,Broker,0,0.0,2,Compact,20030.09582,white,31563.7095,0,80016,Aurora,CO,Arapahoe County,41219.0,877.0,15602.0,14607.0,372400.0,101280.0,47.0
24389,60,M,1.0,65,104785,0,1,Own,20151,2/26/2015,Thursday,Local,0,1.0,31,Phone,0,3038.6,1,Medium,15000.0,red,41847.23069,0,20151,Chantilly,VA,Fairfax County,21374.0,1376.0,6828.0,6661.0,452400.0,122054.0,15.54
1450,53,M,1.0,99,81030,1,0,Own,80027,5/21/2016,Saturday,Local,6,0.0,9,Online,0,0.0,1,Large,15000.0,black,20850.24954,0,80027,Louisville,CO,Boulder County,31034.0,1598.0,12648.0,12089.0,381300.0,95635.0,19.43
26693,42,M,1.0,46,82891,0,1,Rent,20129,8/13/2015,Thursday,Local,0,1.0,4,Broker,1,1181.55,2,Large,15000.0,white,10630.12524,0,20129,Paeonian Springs,VA,Loudoun County,618.0,192.0,216.0,193.0,813700.0,180481.0,3.21
15850,45,F,1.0,39,48786,1,1,Rent,20118,7/30/2015,Thursday,Parking Lot,1,0.0,11,Phone,1,0.0,1,Large,15000.0,silver,27206.68546,0,20118,Middleburg,VA,Loudoun County,,,,,,,
11455,50,M,1.0,76,40509,1,0,Own,80003,3/21/2015,Saturday,Parking Lot,0,1.0,71,Phone,1,0.0,10,Medium,18233.35656,red,9014.396983,0,80003,Arvada,CO,Jefferson County,35384.0,5193.0,14248.0,13672.0,206900.0,54688.0,6.81
24563,41,M,1.0,94,117545,0,1,Own,85005,8/17/2016,Wednesday,Highway,0,1.0,39,Broker,1,0.0,6,Large,17124.71167,gray,19474.20928,0,85005,Phoenix,AZ,Maricopa County,,,,,,,
18817,31,F,1.0,53,96463,0,1,Own,15009,1/2/2016,Saturday,Parking Lot,0,0.0,76,Phone,1,0.0,1,Medium,15000.0,blue,28663.53521,0,15009,Beaver,PA,Beaver County,15082.0,615.0,6839.0,6342.0,155400.0,54833.0,24.54
25634,51,F,0.0,39,32600,0,1,Own,50009,1/21/2016,Thursday,Parking Lot,9,0.0,88,Phone,0,12259.38,1,Medium,30035.37563,red,10388.4763,1,50009,Altoona,IA,Polk County,16136.0,641.0,6319.0,6050.0,157700.0,64798.0,25.16
21032,57,F,1.0,84,121743,1,0,Rent,85031,11/17/2015,Tuesday,Local,0,1.0,42,Phone,1,2568.36,5,Large,15000.0,silver,20937.5298,0,85031,Phoenix,AZ,Maricopa County,30493.0,7520.0,8716.0,7612.0,67200.0,26187.0,4.05
21943,48,F,1.0,69,32979,1,0,Own,85027,8/1/2015,Saturday,Local,0,1.0,93,Phone,1,2178.8,1,Compact,32130.01156,white,10741.16251,0,85027,Phoenix,AZ,Maricopa County,37140.0,2642.0,17010.0,15117.0,128900.0,51919.0,14.06
17281,35,M,1.0,80,49383,0,1,Own,85003,8/2/2016,Tuesday,Local,0,0.0,0,Broker,0,5358.44,7,Compact,42123.16866,red,30717.0547,0,85003,Phoenix,AZ,Maricopa County,9369.0,5061.0,4910.0,3900.0,260500.0,36390.0,1.85
9804,24,M,1.0,86,124559,1,1,Rent,80020,7/2/2015,Thursday,Parking Lot,9,0.0,74,Online,1,0.0,1,Compact,15000.0,red,16285.40416,0,80020,Broomfield,CO,Broomfield County,46871.0,2372.0,18011.0,17341.0,247400.0,77600.0,19.76
27229,41,M,1.0,84,34117,0,1,Rent,15025,6/1/2015,Monday,Parking Lot,0,0.0,18,Broker,0,0.0,7,Medium,61736.49351,white,4708.06508,0,15025,Clairton,PA,Allegheny County,15944.0,963.0,7814.0,6830.0,102200.0,49548.0,16.56
1588,35,F,1.0,45,79630,1,1,Rent,15055,8/18/2015,Tuesday,Parking Lot,14,0.0,67,Broker,1,0.0,3,Compact,61931.25289,silver,22253.38869,0,15055,Lawrence,PA,Washington County,1360.0,2034.0,717.0,674.0,160500.0,54918.0,0.67
6687,69,F,1.0,73,104321,1,1,Own,50011,11/1/2015,Sunday,Local,0,0.0,5,Phone,1,0.0,1,Large,15000.0,red,41836.14162,0,50011,Ames,IA,Story County,,,,,,,
13559,34,M,1.0,85,51398,1,0,Own,15025,5/14/2016,Saturday,Local,0,0.0,88,Broker,0,0.0,1,Large,21995.01871,red,31020.54683,1,15025,Clairton,PA,Allegheny County,15944.0,963.0,7814.0,6830.0,102200.0,49548.0,16.56
18104,36,M,1.0,56,32509,0,1,Rent,20120,2/23/2016,Tuesday,Local,13,1.0,99,Broker,1,3974.23,1,Large,53592.30512,white,55289.80829,1,20120,Centreville,VA,Fairfax County,40695.0,2370.0,14217.0,13851.0,412700.0,111272.0,17.17
22485,50,M,0.0,78,33666,1,1,Rent,20113,8/25/2016,Thursday,Highway,1,1.0,0,Phone,0,0.0,1,Compact,34824.15972,black,21531.75384,0,20113,Manassas,VA,Manassas City,,,,,,,
20191,36,M,1.0,42,82681,0,1,Own,20151,8/10/2015,Monday,Local,3,0.0,91,Phone,0,8348.4,1,Compact,101833.958,red,49661.23392,0,20151,Chantilly,VA,Fairfax County,21374.0,1376.0,6828.0,6661.0,452400.0,122054.0,15.54
8807,22,M,0.0,44,124898,1,1,Rent,15059,8/10/2015,Monday,Parking Lot,4,0.0,3,Phone,0,0.0,3,Medium,15000.0,blue,5598.232975,0,15059,Midland,PA,Beaver County,4193.0,298.0,2096.0,1813.0,81200.0,35707.0,14.08
26317,37,F,0.0,60,84476,1,0,Own,85070,11/29/2015,Sunday,Highway,0,0.0,4,Broker,1,0.0,1,Compact,59589.50247,silver,29229.06188,0,85070,Phoenix,AZ,Maricopa County,,,,,,,
3962,43,F,1.0,88,79044,1,0,Own,50025,5/11/2015,Monday,Local,14,0.0,51,Broker,1,0.0,8,Medium,37668.11926,silver,10191.02468,0,50025,Audubon,IA,Audubon County,3325.0,17.0,1630.0,1421.0,68300.0,49457.0,195.92
8924,27,M,1.0,51,72279,1,1,Rent,50041,10/7/2015,Wednesday,Parking Lot,5,0.0,40,Online,0,5.46,9,Compact,15000.0,white,44060.41118,0,50041,Bradford,IA,Franklin County,92.0,216.0,54.0,46.0,52100.0,43571.0,0.43
23421,28,M,1.0,85,69277,1,0,Own,20101,2/5/2016,Friday,Highway,3,0.0,50,Online,1,0.0,2,Medium,20369.63256,black,19055.57211,0,20101,Dulles,VA,Loudoun County,,,,,,,
6079,43,F,0.0,65,114010,1,1,Own,85028,12/18/2016,Sunday,Parking Lot,3,0.0,90,Phone,0,1440.53,1,Compact,15000.0,black,19387.41833,0,85028,Phoenix,AZ,Maricopa County,19157.0,1911.0,8705.0,8143.0,284800.0,85058.0,10.02
17275,49,M,1.0,93,104903,1,1,Own,80013,4/8/2015,Wednesday,Parking Lot,4,1.0,65,Online,1,8431.05,8,Medium,46114.56864,white,12500.33314,0,80013,Aurora,CO,Arapahoe County,69588.0,4975.0,26047.0,24791.0,192800.0,67857.0,13.99
10957,35,M,1.0,87,74133,0,1,Rent,80023,1/10/2016,Sunday,Local,0,0.0,89,Phone,0,0.0,1,Medium,40270.27707,red,7485.730254,0,80023,Broomfield,CO,Broomfield County,15415.0,874.0,6024.0,5658.0,422500.0,110553.0,17.63
28491,38,F,1.0,85,34092,0,1,Own,50043,5/24/2015,Sunday,Local,9,1.0,100,Broker,0,0.0,1,Medium,25545.78918,gray,41323.97297,0,50043,Buckeye,IA,Hardin County,,,,,,,
4007,52,F,1.0,51,42008,1,1,Own,85051,11/30/2015,Monday,Local,3,0.0,94,Phone,1,6161.55,1,Medium,15000.0,gray,18510.11764,0,85051,Phoenix,AZ,Maricopa County,40375.0,6392.0,16525.0,14174.0,108000.0,38415.0,6.32
4940,48,F,1.0,65,50161,0,0,Own,20111,8/11/2016,Thursday,Highway,6,1.0,1,Broker,1,2379.1,3,Medium,20190.20044,red,7664.820042,1,20111,Manassas,VA,Prince William County,30590.0,1879.0,10074.0,9490.0,280200.0,85829.0,16.28
26740,44,M,1.0,56,65152,0,0,Rent,85077,7/8/2016,Friday,Highway,0,0.0,0,Online,0,0.0,1,Compact,40277.52802,red,23334.15174,0,85077,Phoenix,AZ,Maricopa County,,,,,,,
18396,52,M,1.0,78,57150,1,1,Rent,85065,7/6/2016,Wednesday,Parking Lot,0,0.0,22,Broker,0,0.0,1,Compact,15000.0,other,24475.97133,0,85065,Phoenix,AZ,Maricopa County,,,,,,,
5899,53,F,0.0,41,108037,1,0,Own,50054,9/16/2015,Wednesday,Local,3,0.0,18,Broker,1,0.0,3,Compact,15000.0,silver,12436.13969,1,50054,Colfax,IA,Jasper County,3356.0,57.0,1428.0,1322.0,94800.0,46802.0,58.42
14366,50,F,1.0,74,118919,1,1,Rent,85071,8/11/2015,Tuesday,Local,0,0.0,75,Broker,1,0.0,1,Compact,22203.56714,other,16529.13229,0,85071,Phoenix,AZ,Maricopa County,,,,,,,
26056,45,M,1.0,82,36787,0,1,Rent,50021,10/16/2016,Sunday,Local,0,1.0,50,Phone,1,0.0,5,Medium,26531.21461,blue,19172.85457,0,50021,Ankeny,IA,Polk County,21595.0,839.0,9017.0,8627.0,171500.0,73377.0,25.75
14012,48,M,1.0,46,62636,1,1,Rent,80041,9/26/2016,Monday,Local,0,1.0,37,Broker,1,6153.31,1,Medium,15000.0,black,25439.50205,0,80041,Aurora,CO,Arapahoe County,,,,,,,
16969,72,M,0.0,50,61566,1,1,Own,20152,6/23/2015,Tuesday,Parking Lot,0,0.0,58,Phone,1,3006.25,1,Compact,15000.0,other,9311.231475,0,20152,Chantilly,VA,Loudoun County,24946.0,1002.0,7876.0,7624.0,517000.0,144250.0,24.89
11461,40,F,1.0,83,115018,1,1,Rent,15001,12/17/2016,Saturday,Parking Lot,5,0.0,6,Phone,0,0.0,12,Large,15000.0,silver,15037.24798,0,15001,Aliquippa,PA,Beaver County,31964.0,532.0,14820.0,13404.0,111200.0,51424.0,60.05
20317,61,M,1.0,87,120517,1,0,Own,85004,4/16/2016,Saturday,Local,9,0.0,50,Phone,0,5319.95,1,Medium,15000.0,red,15536.86434,0,85004,Phoenix,AZ,Maricopa County,4965.0,2434.0,2804.0,2195.0,205200.0,26008.0,2.04
13158,56,F,0.0,76,85161,1,1,Own,85017,9/22/2016,Thursday,Parking Lot,0,0.0,50,Phone,1,0.0,1,Compact,36643.13373,blue,49416.67574,1,85017,Phoenix,AZ,Maricopa County,38872.0,7415.0,13883.0,11339.0,72000.0,27782.0,5.24
1261,30,M,1.0,94,75350,1,0,Rent,50005,8/3/2016,Wednesday,Highway,15,0.0,69,Broker,1,91.92,1,Large,44702.70055,blue,22648.98424,0,50005,Albion,IA,Marshall County,730.0,27.0,318.0,299.0,85300.0,49239.0,26.78
20923,65,F,1.0,62,114805,0,1,Own,15010,5/2/2015,Saturday,Local,15,0.0,9,Broker,1,6418.91,1,Medium,15000.0,black,16520.28551,0,15010,Beaver Falls,PA,Beaver County,28425.0,568.0,12787.0,11611.0,113600.0,47993.0,50.03
14392,37,M,0.0,94,72666,1,0,Rent,20151,7/1/2016,Friday,Local,0,0.0,14,Broker,0,5421.12,3,Compact,15000.0,silver,62658.47596,0,20151,Chantilly,VA,Fairfax County,21374.0,1376.0,6828.0,6661.0,452400.0,122054.0,15.54
